SetNumber,URL,Description,DateAdded,DateModified
"10155-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4592528.pdf","BI 2003/ 2 - 10155","02/11/2010 00:00:00","12/10/2010 00:00:00"
"10155-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4591606.pdf","BI 3004/ 8 - 10155","01/08/2010 00:00:00","03/02/2011 00:00:00"
"10155-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4592062.pdf","BULDING INSTR 1033, 10155","01/08/2010 00:00:00","25/02/2011 00:00:00"
"10156-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4261308.pdf","BUILDING INSTRUCTION, 10156","01/01/2010 00:00:00","10/05/2004 00:00:00"
"10157-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4259612.pdf","BUILDING INSTRUCTION, 10157","01/01/2010 00:00:00","25/05/2004 00:00:00"
"10158-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4259613.pdf","BUILDING INSTRUCTION, 10158","01/01/2010 00:00:00","25/05/2004 00:00:00"
"10159-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4260940.pdf","BUILDING INSTRUCTION, 10159","01/01/2010 00:00:00","19/08/2004 00:00:00"
"10165-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4268739.pdf","BUILDING INSTRUCTION, 10165","01/01/2010 00:00:00","14/09/2004 00:00:00"
"10166-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4268740.pdf","BUILDING INSTRUCTION, 10166","01/01/2010 00:00:00","14/09/2004 00:00:00"
"10168-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4278505.pdf","BUILDING INSTRUCTION, 10168","01/01/2010 00:00:00","07/04/2005 00:00:00"
"10169-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4278506.pdf","BUILDING INSTRUCTION, 10169","01/01/2010 00:00:00","07/04/2005 00:00:00"
"10170-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4283043.pdf","BUILDING INSTRUCTION, 10170","01/01/2010 00:00:00","28/02/2005 00:00:00"
"10173-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4520237.pdf","BUILDING INSTR. 3006 10173 2/2","01/01/2010 00:00:00","09/10/2007 00:00:00"
"10173-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4520235.pdf","BUILDING INSTR.3006 10173 1/2","01/01/2010 00:00:00","09/10/2007 00:00:00"
"10174-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4500963.pdf","BUILDING INST.,10174 1/2","01/01/2010 00:00:00","08/05/2006 00:00:00"
"10174-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4500964.pdf","BUILDING INST.,10174 2/2 V.29","01/01/2010 00:00:00","08/05/2006 00:00:00"
"10174-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4500966.pdf","BUILDING INST.,10174, 2/2 V.39","01/01/2010 00:00:00","08/05/2006 00:00:00"
"10175-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4504838.pdf","BUILDING INSTR., 10175 VERS.29","01/01/2010 00:00:00","27/09/2006 00:00:00"
"10175-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4504839.pdf","BUILDING INSTR., 10175 VERS.39","01/01/2010 00:00:00","27/09/2006 00:00:00"
"10176-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4498995.pdf","BUILD.IN.3006 ART.10176 IN 1/2","01/01/2010 00:00:00","19/04/2006 00:00:00"
"10176-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4498996.pdf","BUILD.IN.3006 ART.10176 IN 2/2","01/01/2010 00:00:00","19/04/2006 00:00:00"
"10176-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4512773.pdf","BUILD.IN.3006 ART.10176 NA 1/2","01/01/2010 00:00:00","21/06/2007 00:00:00"
"10176-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4512774.pdf","BUILD.IN.3006 ART.10176 NA 2/2","01/01/2010 00:00:00","21/06/2007 00:00:00"
"10177-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4502707.pdf","BUILDING INSTRUC. 10177 1/2","01/01/2010 00:00:00","09/08/2006 00:00:00"
"10177-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4502708.pdf","BUILDING INSTRUC. 10177 2/2","01/01/2010 00:00:00","09/08/2006 00:00:00"
"10178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4524915.pdf","BUILDING INSTRUCTION 1/3 10178","01/01/2010 00:00:00","01/10/2007 00:00:00"
"10178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4524916.pdf","BUILDING INSTRUCTION 2/3 10178","01/01/2010 00:00:00","01/10/2007 00:00:00"
"10178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4524917.pdf","BUILDING INSTRUCTION 3/3 10178","01/01/2010 00:00:00","01/10/2007 00:00:00"
"10179-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4525430.pdf","Building instruction 10179","01/01/2010 00:00:00","29/09/2007 00:00:00"
"10181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4520837.pdf","BUILD INSTR 3006, 10181 2/3 IN","01/01/2010 00:00:00","30/03/2007 00:00:00"
"10181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4520838.pdf","BUILD INSTR 3006, 10181 3/3 IN","01/01/2010 00:00:00","30/03/2007 00:00:00"
"10181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4529089.pdf","BUILD INSTR 3008, 10181 1/3 IN","01/01/2010 00:00:00","31/07/2007 00:00:00"
"10182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4513878.pdf","BI - 10182 - CAFE CORNER - 1/2","01/01/2010 00:00:00","04/12/2006 00:00:00"
"10182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4513879.pdf","BI - 10182 - CAFE CORNER - 2/2","01/01/2010 00:00:00","27/01/2015 00:00:00"
"10184-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4532209.pdf","BUILDING INSTR.3006,10184  2/2","01/01/2010 00:00:00","09/11/2007 00:00:00"
"10184-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4528894.pdf","BUILDING INSTR.3006,10184 1/2","01/01/2010 00:00:00","09/11/2007 00:00:00"
"10185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4534534.pdf","BUILDING INSTR.3006, 10185 1/3","01/01/2010 00:00:00","11/04/2011 00:00:00"
"10185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4534535.pdf","BUILDING INSTR.3006,10185  2/3","01/01/2010 00:00:00","06/12/2007 00:00:00"
"10185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4534536.pdf","BUILDING INSTR.3006,10185 3/3","01/01/2010 00:00:00","20/12/2007 00:00:00"
"10186-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4548689.pdf","BI 3006/32 - 10186 2/2","01/01/2010 00:00:00","04/07/2008 00:00:00"
"10186-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4537207.pdf","BUILD.INST. 10186  1/2","01/01/2010 00:00:00","18/01/2008 00:00:00"
"10187-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4536800.pdf","BUILD. INSTRUC.3008, 10187 1/2","01/01/2010 00:00:00","14/04/2008 00:00:00"
"10187-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4536801.pdf","BUILD. INSTRUC.3008, 10187 2/2","01/01/2010 00:00:00","14/04/2008 00:00:00"
"10188-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6121307.pdf","BUILDING INSTR. 10188 V140","29/08/2014 00:00:00","14/12/2015 00:00:00"
"10188-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6121310.pdf","BUILDING INSTR. 10188 V46","29/08/2014 00:00:00","14/12/2015 00:00:00"
"10188-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4542760.pdf","Building instruction 10188 V29","01/01/2010 00:00:00","08/05/2008 00:00:00"
"10189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4536802.pdf","BUILD. INSTRUC.3006, 10189 1/3","01/01/2010 00:00:00","02/06/2008 00:00:00"
"10189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4536803.pdf","BUILD. INSTRUC.3006, 10189 2/3","01/01/2010 00:00:00","02/06/2008 00:00:00"
"10189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4536804.pdf","BUILD. INSTRUC.3008, 10189 3/3","01/01/2010 00:00:00","02/06/2008 00:00:00"
"10190-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4519576.pdf","BI10190","09/10/2024 00:00:00",""
"10193-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4549348.pdf","BI 3006/64 - 10193 - 2/2","01/01/2010 00:00:00","07/10/2008 00:00:00"
"10193-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4549347.pdf","BI 3006/72+4 - 10193 - 1/2","01/01/2010 00:00:00","07/10/2008 00:00:00"
"10194-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4581168.pdf","BI 3006/48 - 10194 V46 2/2","01/01/2010 00:00:00","11/05/2009 00:00:00"
"10194-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4611661.pdf","BI 3006/60+4, 10194 V46 1/2","02/11/2010 00:00:00","10/05/2010 00:00:00"
"10195-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657712.pdf","BI 3008/64 - 10195 V46/39 3/3","23/11/2011 00:00:00","22/11/2011 00:00:00"
"10195-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4557465.pdf","BI 3008/64 -10195 V46/39-3/3","01/01/2010 00:00:00","30/03/2009 00:00:00"
"10195-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657711.pdf","BI 3008/72+4 10195 V46/39 2/3","23/11/2011 00:00:00","22/11/2011 00:00:00"
"10195-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4557464.pdf","BI 3008/72+4-10195 V46/39-2/3","01/01/2010 00:00:00","30/03/2009 00:00:00"
"10195-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4549849.pdf","BI 3008/80+4 -10195 V46/39 1/3","01/01/2010 00:00:00","30/03/2009 00:00:00"
"10195-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657710.pdf","BI 3008/80+4 -10195 V46/39 1/3","23/11/2011 00:00:00","22/11/2011 00:00:00"
"10196-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4561835.pdf","BI 3008/64 - 10196 V46 1/2","01/01/2010 00:00:00","12/03/2009 00:00:00"
"10196-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4561839.pdf","BI 3008/64 - 10196 V46 2/2","01/01/2010 00:00:00","12/03/2009 00:00:00"
"10197-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4565202.pdf","BI 3006/60+4 -10197 V46/39 2/2","01/01/2010 00:00:00","29/05/2009 00:00:00"
"10197-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657775.pdf","BI 3006/60+4 10197 V46/39 2/2","13/05/2011 00:00:00","04/05/2011 00:00:00"
"10197-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657774.pdf","BI 3006/80+4 -10197 V46/39 1/2","13/05/2011 00:00:00","04/05/2011 00:00:00"
"10197-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4565201.pdf","BI 3006/80+4 -10197 V46/39 1/2","01/01/2010 00:00:00","29/05/2009 00:00:00"
"10198-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4569758.pdf","BI 3009/80+4, V46/39 10198 1/2","01/01/2010 00:00:00","11/06/2009 00:00:00"
"10198-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4569759.pdf","BI 3009/80+4,10198 V46/39  2/2","01/01/2010 00:00:00","11/06/2009 00:00:00"
"10199-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4616181.pdf","BI 3006/72+4 -10199 V46 + V110","27/06/2010 00:00:00","08/06/2010 00:00:00"
"10201-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4280176.pdf","BULDINGINSTRUCTION, 8596","01/01/2010 00:00:00","27/05/2005 00:00:00"
"10202-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4250218.pdf","BUILDING INSTRUCTION 8623IN/NA","01/01/2010 00:00:00","18/02/2004 00:00:00"
"10202-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4280177.pdf","BUILDING INSTRUCTION, 8621","01/01/2010 00:00:00","30/05/2005 00:00:00"
"10203-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4287012.pdf","BUILDING INSTRUCTION  10203 IN","01/01/2010 00:00:00","11/05/2005 00:00:00"
"10203-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4288493.pdf","BUILDING INSTRUCTION  10203 NA","01/01/2010 00:00:00","11/05/2005 00:00:00"
"10203-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4280187.pdf","BUILDING INSTRUCTION, 8756","01/01/2010 00:00:00","29/03/2005 00:00:00"
"10204-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4493904.pdf","BUILDING INSTR. SKU 10204 1/2","01/01/2010 00:00:00","01/05/2006 00:00:00"
"10204-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4498517.pdf","BUILDING INSTR.3006/10204 2/2","01/01/2010 00:00:00","01/05/2006 00:00:00"
"10205-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4187502.pdf","BUILDING INSTRUCTION 10205","01/01/2010 00:00:00","22/06/2002 00:00:00"
"10210-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657953.pdf","BI 3006/80+4 -10210 V46/39 2/2","13/05/2011 00:00:00","04/05/2011 00:00:00"
"10210-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584010.pdf","BI 3006/80+4 -10210 V46/39-2/2","01/01/2010 00:00:00","09/09/2009 00:00:00"
"10210-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4626052.pdf","BI 3009/68+4 -10210 V46/39-1/2","12/02/2011 00:00:00","11/02/2011 00:00:00"
"10210-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657952.pdf","BI 3009/68+4 10210 V46/39 1/2","13/05/2011 00:00:00","04/05/2011 00:00:00"
"10211-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4585115.pdf","BI 3006/36 - 10211 V46/39 2/3","06/03/2010 00:00:00","21/10/2009 00:00:00"
"10211-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6002334.pdf","BI 3006/36 - 10211 V46/39 2/3","03/07/2011 00:00:00","28/06/2011 00:00:00"
"10211-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657959.pdf","BI 3006/56 - 10211 V46/39 1/3","13/05/2011 00:00:00","04/05/2011 00:00:00"
"10211-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584864.pdf","BI 3006/56 - 10211 V46/39 1/3","06/03/2010 00:00:00","21/10/2009 00:00:00"
"10211-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584866.pdf","BI 3006/60+4 -10211 V46/39 3/3","06/03/2010 00:00:00","11/03/2010 00:00:00"
"10211-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6002342.pdf","BI 3006/60+4*- 10211 V46/39 3/3","03/07/2011 00:00:00","28/06/2011 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657985.pdf","BI 3006/64+4 10212 V46/39 3/4","01/06/2012 00:00:00","22/01/2019 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4597963.pdf","BI 3006/68 10212 V.46/39 3/4","02/09/2010 00:00:00","10/02/2010 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4597745.pdf","BI 3006/80+4 10212 V.46/39 4/4","02/09/2010 00:00:00","10/02/2010 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657987.pdf","BI 3006/80+4 10212 V46/39 4/4","01/06/2012 00:00:00","22/01/2019 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4597739.pdf","BI 3009/80+4 10212 V.46/39 1/4","02/09/2010 00:00:00","10/02/2010 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4597744.pdf","BI 3009/80+4 10212 V.46/39 2/4","02/09/2010 00:00:00","10/02/2010 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657979.pdf","BI 3009/80+4 10212 V46/39 1/4","01/06/2012 00:00:00","22/01/2019 00:00:00"
"10212-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4657983.pdf","BI 3009/80+4 10212 V46/39 2/4","01/06/2012 00:00:00","22/01/2019 00:00:00"
"10213-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4618483.pdf","BI 3006/76+4 - 10213 V46 1/2","03/07/2010 00:00:00","21/05/2010 00:00:00"
"10213-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4620158.pdf","BI 3006/76+4 - 10213 V46 2/2","03/07/2010 00:00:00","21/05/2010 00:00:00"
"10214-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4611753.pdf","BI 3006/44 10214 V46/39 3/3","12/10/2010 00:00:00","11/10/2010 00:00:00"
"10214-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4658002.pdf","BI 3006/44 10214 V46/39 3/3","13/05/2011 00:00:00","04/05/2011 00:00:00"
